host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_category
64213111,Meir,Brooklyn,40.66088,-73.94363,Private room,50,2,0,0.0,1,0,cheap
47732926,William,Queens,40.72819,-73.86032,Entire home/apt,90,1,7,1.84,1,64,cheap
9898029,Anthony,Brooklyn,40.64998,-73.92358,Private room,67,3,0,0.0,5,357,cheap
65800377,Benny,Brooklyn,40.70053,-73.92314,Private room,150,3,0,0.0,3,28,medium
60403058,Maria,Brooklyn,40.68735,-73.93118,Private room,60,2,2,0.49,1,0,cheap
240289379,Laure,Manhattan,40.76364,-73.99506,Entire home/apt,90,3,4,0.9,1,0,cheap
58220119,Rumiko,Manhattan,40.8167,-73.94421,Private room,300,2,1,0.7,1,76,expensive
6073347,Elisabeth,Manhattan,40.72703,-73.99264,Entire home/apt,189,5,2,0.46,1,0,expensive
240311383,Ana,Manhattan,40.84725,-73.94274,Private room,85,2,11,2.21,1,227,cheap
33646389,Sally,Brooklyn,40.67128,-73.95895,Entire home/apt,85,5,1,0.58,2,51,cheap
152246149,Catherine,Bronx,40.83108,-73.82951,Private room,50,1,11,2.41,5,365,cheap
6407054,Melissa,Manhattan,40.82051,-73.95291,Private room,53,1,4,0.85,3,0,cheap
33386742,Jayme,Brooklyn,40.70298,-73.93834,Private room,80,1,0,0.0,1,5,cheap
27107891,Kossivi,Brooklyn,40.71396,-73.93986,Entire home/apt,179,4,8,2.11,1,104,expensive
48146336,Irina,Manhattan,40.76318,-73.99335,Entire home/apt,130,30,2,0.5,20,263,medium
75035789,Stuart,Queens,40.7321,-73.89712,Private room,40,1,0,0.0,1,156,cheap
240594389,Olga,Queens,40.69271,-73.89519,Entire home/apt,135,3,7,2.0,1,120,medium
8962177,Giselle,Manhattan,40.73231,-74.00377,Private room,90,1,4,1.26,1,330,cheap
24975940,William,Manhattan,40.73365,-73.99727,Entire home/apt,159,90,0,0.0,2,90,medium
3158364,Devika,Queens,40.73641,-73.92415,Private room,40,5,5,1.26,4,297,cheap
48112774,Sainabou,Brooklyn,40.67767,-73.91784,Private room,100,1,7,1.83,1,365,cheap
23502183,Daniel,Manhattan,40.75445,-73.96471,Entire home/apt,159,30,0,0.0,2,249,medium
49138015,Jennifer,Brooklyn,40.68272,-73.92555,Entire home/apt,119,3,11,2.43,1,24,medium
211549023,Studioplus,Manhattan,40.7467,-73.98706,Entire home/apt,220,2,4,1.09,13,283,expensive
12236516,Trevor,Brooklyn,40.67743,-73.97202,Entire home/apt,175,30,0,0.0,1,300,expensive
1507408,Flavia,Manhattan,40.80245,-73.94426,Private room,96,3,1,0.56,1,365,cheap
39444059,Gwyneth,Manhattan,40.86886,-73.92407,Entire home/apt,100,1,0,0.0,1,13,cheap
240858689,Anna,Queens,40.74794,-73.94901,Private room,100,14,0,0.0,1,0,cheap
94087109,Tayler,Manhattan,40.73027,-74.00077,Entire home/apt,299,3,9,1.8,1,19,expensive
16543733,Sylvester,Brooklyn,40.6757,-73.95121,Entire home/apt,160,3,9,2.35,1,109,medium
7980041,Shirin,Brooklyn,40.64504,-73.9608,Entire home/apt,110,2,6,1.5,1,17,medium
50544293,Melissa,Manhattan,40.73028,-74.00015,Entire home/apt,220,1,4,0.85,2,29,expensive
48146336,Irina,Manhattan,40.76165,-73.99351,Entire home/apt,130,30,2,0.53,20,332,medium
235530740,Ana,Brooklyn,40.68429,-73.93623,Entire home/apt,250,5,7,1.84,3,215,expensive
240934322,Pete,Manhattan,40.76412,-73.98771,Private room,125,3,0,0.0,1,173,medium
42519995,Lamia,Brooklyn,40.70709,-73.92071,Private room,70,1,3,0.58,1,319,cheap
143509629,Mel,Bronx,40.85538,-73.91081,Shared room,40,1,0,0.0,1,0,cheap
32999831,Valeria,Manhattan,40.75943,-73.98756,Entire home/apt,200,2,3,0.84,1,85,expensive
102466916,Luca And Kameko,Manhattan,40.80618,-73.94288,Private room,53,30,0,0.0,6,241,cheap
102466916,Luca And Kameko,Manhattan,40.80577,-73.9448,Private room,55,60,0,0.0,6,210,cheap
215407308,Hawk,Queens,40.73708,-73.92634,Private room,48,2,1,0.48,3,132,cheap
238779678,Dustin,Manhattan,40.72764,-73.9906,Private room,60,30,0,0.0,9,343,cheap
238779678,Dustin,Manhattan,40.72689,-73.98906,Private room,69,30,0,0.0,9,310,cheap
62436749,Alexander,Manhattan,40.75483,-73.96991,Entire home/apt,295,4,0,0.0,1,270,expensive
25116715,Mary,Manhattan,40.73957,-73.98006,Private room,115,4,0,0.0,1,22,medium
16954523,Tessa,Brooklyn,40.68754,-73.91231,Private room,55,7,4,0.92,1,95,cheap
140348326,Sanja,Manhattan,40.7814,-73.94771,Private room,68,4,2,0.59,2,0,cheap
162280872,Izi,Manhattan,40.76163,-73.99602,Entire home/apt,150,30,0,0.0,13,332,medium
162280872,Izi,Manhattan,40.76273,-73.9942,Entire home/apt,185,30,0,0.0,13,298,expensive
162280872,Izi,Manhattan,40.76164,-73.9944,Entire home/apt,145,30,0,0.0,13,300,medium
131995652,Henry,Bronx,40.84994,-73.9066,Entire home/apt,148,3,7,1.74,1,358,medium
175103962,Jay,Brooklyn,40.68061,-73.907,Private room,46,1,12,2.38,6,155,cheap
4619315,Tiffany,Manhattan,40.8199,-73.95248,Entire home/apt,165,3,9,2.01,1,2,expensive
241277495,Virginie,Queens,40.75864,-73.92782,Entire home/apt,225,5,1,1.0,1,30,expensive
18466353,Magal,Manhattan,40.74084,-74.00425,Entire home/apt,180,5,0,0.0,1,214,expensive
133130315,Artem,Manhattan,40.76379,-73.9872,Entire home/apt,170,1,4,1.05,6,123,expensive
16384390,Matthew,Manhattan,40.74324,-73.99705,Entire home/apt,175,2,9,2.37,1,50,expensive
1570799,Adam,Brooklyn,40.70771,-73.94627,Private room,100,10,2,0.9,1,3,cheap
801538,Mike,Manhattan,40.7233,-73.98062,Entire home/apt,150,90,0,0.0,1,341,medium
68959402,Santiago,Queens,40.74685,-73.88626,Entire home/apt,70,1,8,1.73,1,141,cheap
21536937,Chen,Brooklyn,40.70431,-73.92655,Private room,100,2,1,0.56,1,89,cheap
187849608,Florencio,Manhattan,40.79097,-73.97412,Private room,180,1,3,0.63,1,151,expensive
6883576,Otto,Brooklyn,40.71516,-73.94934,Private room,98,1,9,2.37,1,53,cheap
1458110,Molly,Manhattan,40.72722,-73.99914,Private room,96,3,2,0.41,2,5,cheap
241359293,Bijan,Manhattan,40.76483,-73.99248,Entire home/apt,280,2,0,0.0,1,0,expensive
237336458,Thomas,Manhattan,40.73778,-73.99616,Private room,99,12,4,0.79,4,29,cheap
131647128,Emily,Manhattan,40.77054,-73.98344,Entire home/apt,290,30,2,0.52,25,313,expensive
137358866,Kazuya,Queens,40.76399,-73.92581,Private room,37,30,1,0.77,103,238,cheap
198730633,Ruth,Manhattan,40.81105,-73.95241,Private room,80,1,3,0.71,2,0,cheap
27891261,Glenn,Manhattan,40.709,-74.01221,Entire home/apt,160,30,2,0.86,1,126,medium
33992697,Dor,Brooklyn,40.70458,-73.92888,Private room,80,2,3,0.63,1,14,cheap
241361740,Michael,Manhattan,40.75951,-73.99455,Entire home/apt,230,2,0,0.0,1,0,expensive
241366983,Jack,Manhattan,40.7647,-73.99516,Entire home/apt,250,2,0,0.0,1,0,expensive
25043035,Lauren,Manhattan,40.76638,-73.98311,Private room,100,1,4,0.85,1,0,cheap
7627510,Eduardo,Queens,40.75318,-73.88404,Private room,80,2,5,1.06,1,157,cheap
77021411,Jennifer,Manhattan,40.75231,-73.97331,Private room,300,4,0,0.0,1,0,expensive
53300414,Monica,Brooklyn,40.67024,-73.99349,Private room,55,1,0,0.0,2,20,cheap
241513556,Hunter,Manhattan,40.76106,-73.98694,Entire home/apt,170,2,0,0.0,1,0,expensive
92510990,Kristen,Queens,40.76235,-73.92651,Private room,100,3,5,1.4,1,42,cheap
39712384,Shanée  Ash,Brooklyn,40.6732,-73.92146,Private room,110,3,7,2.44,1,152,medium
241583701,Alejandro,Queens,40.75331,-73.92454,Entire home/apt,140,7,4,0.85,1,35,medium
217807652,Jennifer,Manhattan,40.80625,-73.94647,Private room,75,5,0,0.0,1,0,cheap
241675405,Yolanda,Bronx,40.8154,-73.81551,Entire home/apt,75,3,0,0.0,1,90,cheap
241676154,Maria,Staten Island,40.57974,-74.10989,Private room,30,7,1,1.0,2,188,cheap
57049951,Eliahu,Manhattan,40.81332,-73.95309,Private room,69,1,1,0.33,9,365,cheap
36732553,Miriam,Queens,40.75604,-73.91488,Private room,60,7,0,0.0,3,338,cheap
57049951,Eliahu,Manhattan,40.81401,-73.95393,Private room,69,2,1,1.0,9,365,cheap
57049951,Eliahu,Manhattan,40.81384,-73.95315,Shared room,69,2,1,0.39,9,365,cheap
241694782,Karin,Brooklyn,40.68683,-73.93825,Entire home/apt,140,1,1,0.47,2,68,medium
241732167,Matty,Manhattan,40.74915,-73.9761,Entire home/apt,220,30,1,0.33,1,310,expensive
117717201,Matthew,Manhattan,40.74338,-73.98557,Entire home/apt,210,4,3,1.29,1,156,expensive
98868828,Natasha,Bronx,40.89156,-73.84197,Private room,65,1,0,0.0,1,89,cheap
234270791,April G,Brooklyn,40.69615,-73.92995,Private room,58,3,6,2.02,3,94,cheap
17473098,Elias,Staten Island,40.62373,-74.11773,Private room,150,1,0,0.0,1,0,medium
219517861,Sonder NYC,Manhattan,40.70584,-74.0106,Entire home/apt,245,2,6,1.65,327,272,expensive
219517861,Sonder NYC,Manhattan,40.70608,-74.012,Entire home/apt,245,2,2,2.0,327,299,expensive
219517861,Sonder NYC,Manhattan,40.70564,-74.01162,Private room,204,2,4,0.96,327,327,expensive
107504230,Rhaynelina,Brooklyn,40.71189,-73.9649,Entire home/apt,100,3,2,0.43,1,0,cheap
241764251,Claribel,Manhattan,40.79973,-73.94567,Entire home/apt,156,3,8,2.22,1,51,medium
32625342,Bianca,Bronx,40.88316,-73.90586,Private room,30,4,8,1.76,2,0,cheap
241765415,Michael,Brooklyn,40.70046,-73.98389,Entire home/apt,240,1,1,0.25,1,89,expensive
9163877,Brian,Brooklyn,40.69116,-73.95444,Entire home/apt,132,3,4,1.03,1,205,medium
219517861,Sonder NYC,Manhattan,40.70641,-74.01047,Entire home/apt,234,2,2,1.46,327,332,expensive
219517861,Sonder NYC,Manhattan,40.70752,-74.01046,Entire home/apt,235,2,7,1.52,327,306,expensive
241770178,Mary Luz,Queens,40.76587,-73.87968,Private room,40,2,8,1.88,1,10,cheap
219517861,Sonder NYC,Manhattan,40.70721,-74.01226,Private room,258,2,6,1.27,327,332,expensive
219517861,Sonder NYC,Manhattan,40.70644,-74.01214,Entire home/apt,231,2,7,1.69,327,347,expensive
219517861,Sonder NYC,Manhattan,40.70624,-74.01076,Entire home/apt,194,2,8,1.85,327,341,expensive
219517861,Sonder NYC,Manhattan,40.70732,-74.01029,Entire home/apt,240,2,8,1.98,327,357,expensive
219517861,Sonder NYC,Manhattan,40.7075,-74.01023,Entire home/apt,229,2,7,1.75,327,346,expensive
219517861,Sonder NYC,Manhattan,40.70737,-74.01103,Entire home/apt,230,2,5,1.49,327,346,expensive
232475160,Jhonnil,Manhattan,40.76242,-73.9925,Entire home/apt,149,2,7,1.47,1,155,medium
1495355,John,Queens,40.72345,-73.84365,Private room,40,2,4,1.88,2,188,cheap
29775337,Amanda,Brooklyn,40.7185,-73.95601,Private room,150,2,7,1.48,1,20,medium
137358866,Kazuya,Queens,40.74259,-73.91193,Private room,51,30,1,0.58,103,239,cheap
241870258,Reesey,Brooklyn,40.71363,-73.93615,Shared room,75,1,2,0.63,2,1,cheap
24973324,Matthew,Manhattan,40.85355,-73.93232,Entire home/apt,125,2,1,0.21,1,72,medium
107434423,Blueground,Manhattan,40.71543,-74.00647,Entire home/apt,282,30,0,0.0,232,302,expensive
241883660,Sherril,Bronx,40.80707,-73.92974,Entire home/apt,200,5,1,0.67,1,0,expensive
219517861,Sonder NYC,Manhattan,40.70615,-74.01243,Private room,262,2,6,1.59,327,328,expensive
219517861,Sonder NYC,Manhattan,40.70714,-74.01225,Entire home/apt,203,2,7,1.88,327,338,expensive
219517861,Sonder NYC,Manhattan,40.70795,-74.01046,Entire home/apt,247,2,9,2.13,327,263,expensive
219517861,Sonder NYC,Manhattan,40.7074,-74.01175,Entire home/apt,228,2,2,0.73,327,350,expensive
219517861,Sonder NYC,Manhattan,40.70648,-74.01241,Entire home/apt,229,2,7,1.69,327,337,expensive
219517861,Sonder NYC,Manhattan,40.7065,-74.01019,Entire home/apt,229,2,10,2.34,327,349,expensive
219517861,Sonder NYC,Manhattan,40.70656,-74.01092,Entire home/apt,227,2,8,1.88,327,356,expensive
59411033,Alexandra,Manhattan,40.81359,-73.95246,Private room,85,1,2,0.82,1,7,cheap
219517861,Sonder NYC,Manhattan,40.7072,-74.01214,Entire home/apt,194,2,8,2.26,327,318,expensive
219517861,Sonder NYC,Manhattan,40.70782,-74.01066,Entire home/apt,229,2,9,2.11,327,346,expensive
219517861,Sonder NYC,Manhattan,40.70584,-74.01045,Entire home/apt,185,2,6,1.58,327,295,expensive
219517861,Sonder NYC,Manhattan,40.70569,-74.01183,Entire home/apt,234,2,8,2.31,327,333,expensive
219517861,Sonder NYC,Manhattan,40.70621,-74.01054,Entire home/apt,229,2,5,1.25,327,335,expensive
219517861,Sonder NYC,Manhattan,40.70766,-74.01114,Entire home/apt,244,2,1,0.7,327,258,expensive
219517861,Sonder NYC,Manhattan,40.70581,-74.01226,Entire home/apt,241,2,5,1.35,327,284,expensive
219517861,Sonder NYC,Manhattan,40.70599,-74.01201,Entire home/apt,228,2,8,2.02,327,348,expensive
18874653,Elsa,Brooklyn,40.69344,-73.9652,Entire home/apt,175,4,5,1.19,1,40,expensive
219517861,Sonder NYC,Manhattan,40.70583,-74.01089,Entire home/apt,221,2,4,1.97,327,333,expensive
219517861,Sonder NYC,Manhattan,40.70651,-74.01252,Entire home/apt,203,2,9,2.16,327,336,expensive
219517861,Sonder NYC,Manhattan,40.70775,-74.0105,Entire home/apt,215,2,9,2.31,327,313,expensive
241924064,Alice,Staten Island,40.60525,-74.06745,Entire home/apt,300,1,0,0.0,1,87,expensive
219517861,Sonder NYC,Manhattan,40.70706,-74.01036,Entire home/apt,198,2,7,1.65,327,346,expensive
219517861,Sonder NYC,Manhattan,40.70563,-74.01097,Entire home/apt,227,2,3,0.81,327,350,expensive
219517861,Sonder NYC,Manhattan,40.70595,-74.0118,Entire home/apt,244,2,2,1.82,327,317,expensive
177449995,Jade,Queens,40.74554,-73.89831,Private room,120,2,0,0.0,1,363,medium
219517861,Sonder NYC,Manhattan,40.70609,-74.01219,Entire home/apt,241,2,7,2.08,327,331,expensive
219517861,Sonder NYC,Manhattan,40.70722,-74.01023,Entire home/apt,230,2,9,2.11,327,323,expensive
219517861,Sonder NYC,Manhattan,40.70757,-74.01111,Entire home/apt,188,2,4,1.08,327,298,expensive
219517861,Sonder NYC,Manhattan,40.70765,-74.011,Entire home/apt,247,2,4,0.97,327,314,expensive
219517861,Sonder NYC,Manhattan,40.70748,-74.01081,Entire home/apt,220,2,4,1.15,327,331,expensive
219517861,Sonder NYC,Manhattan,40.70734,-74.01097,Entire home/apt,196,2,6,1.48,327,325,expensive
219517861,Sonder NYC,Manhattan,40.70638,-74.01086,Entire home/apt,218,2,4,1.04,327,279,expensive
219517861,Sonder NYC,Manhattan,40.70619,-74.01065,Entire home/apt,214,2,5,1.43,327,268,expensive
1646988,Murat,Brooklyn,40.65302,-73.97357,Private room,50,2,1,1.0,1,0,cheap
219517861,Sonder NYC,Manhattan,40.70726,-74.0106,Entire home/apt,229,2,2,0.77,327,351,expensive
219517861,Sonder NYC,Manhattan,40.70584,-74.01039,Entire home/apt,215,2,3,0.77,327,317,expensive
219517861,Sonder NYC,Manhattan,40.7058,-74.01107,Entire home/apt,234,2,5,1.36,327,343,expensive
219517861,Sonder NYC,Manhattan,40.70628,-74.01213,Entire home/apt,212,2,3,0.74,327,293,expensive
219517861,Sonder NYC,Manhattan,40.70656,-74.01094,Entire home/apt,228,2,8,2.12,327,343,expensive
219517861,Sonder NYC,Manhattan,40.70781,-74.01165,Entire home/apt,214,2,6,1.57,327,343,expensive
219517861,Sonder NYC,Manhattan,40.70766,-74.01074,Entire home/apt,214,2,3,1.23,327,333,expensive
219517861,Sonder NYC,Manhattan,40.7075,-74.01199,Entire home/apt,214,2,2,0.59,327,331,expensive
219517861,Sonder NYC,Manhattan,40.70727,-74.01026,Entire home/apt,235,2,3,1.58,327,341,expensive
241945355,Clement  Rose,Brooklyn,40.63129,-73.92748,Entire home/apt,165,2,5,1.58,2,365,expensive
219517861,Sonder NYC,Manhattan,40.70782,-74.0107,Entire home/apt,216,2,9,2.23,327,332,expensive
219517861,Sonder NYC,Manhattan,40.70762,-74.01105,Entire home/apt,223,2,3,0.74,327,310,expensive
219517861,Sonder NYC,Manhattan,40.7062,-74.01092,Entire home/apt,229,2,11,2.37,327,329,expensive
52005895,Jae,Brooklyn,40.68429,-73.92515,Private room,110,1,5,1.1,1,86,medium
93411405,Eden,Manhattan,40.7597,-73.97916,Private room,150,2,0,0.0,2,0,medium
64318524,Stephanie,Brooklyn,40.69754,-73.91465,Private room,65,4,1,0.38,1,0,cheap
53931758,Lc,Brooklyn,40.64464,-73.96453,Entire home/apt,100,3,3,0.97,1,73,cheap
1859754,Adam,Brooklyn,40.71989,-73.9581,Entire home/apt,100,4,2,0.48,1,7,cheap
242063700,Marysell,Queens,40.73907,-73.82943,Private room,65,1,2,0.41,1,0,cheap
7973451,Chris,Queens,40.77315,-73.89908,Entire home/apt,85,5,1,0.3,1,84,cheap
13954138,Clarissa,Brooklyn,40.69534,-73.91777,Private room,37,7,0,0.0,2,16,cheap
242094791,Lizhen,Queens,40.74311,-73.88098,Private room,300,1,1,0.21,1,89,expensive
80354349,Luke,Brooklyn,40.7079,-73.94608,Private room,75,2,2,0.85,1,188,cheap
207640201,Denny,Bronx,40.8474,-73.89612,Shared room,50,1,7,1.54,1,158,cheap
8212204,Nitzan,Brooklyn,40.665,-73.95362,Entire home/apt,64,30,1,0.25,1,0,cheap
4471865,Cuitlahuac,Manhattan,40.71683,-74.00574,Private room,225,1,1,0.27,1,66,expensive
235146087,Ismael,Bronx,40.83099,-73.86951,Private room,35,2,10,2.1,1,6,cheap
90860,Amy,Brooklyn,40.68272,-73.9303,Entire home/apt,170,2,0,0.0,4,89,expensive
61042,Marlon,Manhattan,40.82153,-73.95458,Private room,52,5,7,1.68,6,11,cheap
128810972,Vlasta,Brooklyn,40.71356,-73.96751,Entire home/apt,200,2,5,1.05,2,26,expensive
137358866,Kazuya,Queens,40.74609,-73.90632,Private room,41,30,0,0.0,103,230,cheap
212151296,Ella,Queens,40.72871,-73.86014,Private room,54,2,10,2.34,1,319,cheap
55452987,Mark  Alex,Manhattan,40.79616,-73.93343,Private room,55,5,0,0.0,1,179,cheap
42483386,Jennifer,Brooklyn,40.67959,-73.96736,Entire home/apt,195,1,3,1.1,1,20,expensive
164144705,Gabriel,Brooklyn,40.6892,-73.95213,Private room,220,1,0,0.0,1,178,expensive
2201403,Brittany,Brooklyn,40.71297,-73.95139,Private room,50,30,0,0.0,1,340,cheap
242330603,Nellie,Queens,40.67863,-73.82648,Entire home/apt,129,180,0,0.0,1,365,medium
203254069,Dave,Manhattan,40.76324,-73.96382,Entire home/apt,175,3,1,1.0,1,3,expensive
96589640,Alberto,Manhattan,40.79658,-73.93284,Entire home/apt,128,7,0,0.0,1,178,medium
110204617,Luiz Charles,Manhattan,40.77405,-73.9623,Entire home/apt,150,15,0,0.0,1,162,medium
171364485,Leila,Brooklyn,40.68194,-73.98033,Private room,80,3,9,2.23,1,89,cheap
12404709,Clinton,Manhattan,40.72694,-73.98501,Entire home/apt,300,2,2,0.58,2,0,expensive
194839310,Memory,Brooklyn,40.68981,-73.91299,Private room,40,3,8,1.9,1,0,cheap
36211911,Matthew,Brooklyn,40.71751,-73.94474,Private room,80,1,0,0.0,1,0,cheap
541486,Max,Brooklyn,40.68594,-73.95658,Private room,95,1,0,0.0,2,146,cheap
230230484,Clara,Queens,40.76352,-73.92489,Private room,100,3,0,0.0,2,0,cheap
219333557,Rafael,Queens,40.76276,-73.86889,Private room,49,1,6,1.25,7,55,cheap
18338590,Terry,Manhattan,40.82869,-73.94468,Entire home/apt,120,30,0,0.0,1,147,medium
137358866,Kazuya,Queens,40.74467,-73.8726,Private room,26,30,0,0.0,103,233,cheap
1283375,Shalini,Brooklyn,40.67414,-73.9662,Private room,65,2,7,1.5,1,63,cheap
2943364,Alison,Brooklyn,40.71177,-73.96464,Entire home/apt,120,3,4,0.88,1,8,medium
152114575,Barbara,Brooklyn,40.68082,-73.99482,Private room,89,4,5,1.4,1,0,cheap
12741400,Manon,Brooklyn,40.71208,-73.95126,Private room,99,3,9,2.03,1,19,cheap
64434732,Amy,Brooklyn,40.7084,-73.94488,Private room,115,1,2,0.61,1,89,medium
8112941,Cat,Brooklyn,40.69389,-73.94317,Private room,90,3,0,0.0,3,280,cheap
16098958,Jeremy  Laura,Manhattan,40.75629,-73.96548,Entire home/apt,135,30,0,0.0,96,332,medium
6771515,Blacky,Brooklyn,40.69722,-73.97204,Entire home/apt,119,3,2,0.44,1,5,medium
28046939,Stephanie,Brooklyn,40.6376,-73.97386,Private room,97,1,0,0.0,1,0,cheap
99763169,Ashlin,Manhattan,40.77995,-73.98464,Entire home/apt,220,2,3,0.62,1,36,expensive
237118012,Jackie,Manhattan,40.76335,-73.96831,Private room,200,1,0,0.0,1,179,expensive
68907781,Dafni,Queens,40.76837,-73.92712,Private room,45,2,4,1.15,3,31,cheap
123357281,Maria,Manhattan,40.73957,-74.00241,Entire home/apt,195,2,4,0.99,1,0,expensive
242491187,Vlad,Brooklyn,40.64265,-73.98355,Entire home/apt,160,3,2,0.79,1,177,medium
40146897,Eric,Brooklyn,40.67302,-73.92134,Shared room,25,2,1,0.21,5,29,cheap
44262594,Sam,Brooklyn,40.68495,-73.97438,Private room,85,4,0,0.0,1,365,cheap
169587048,JayCarolina Bastidas Family,Brooklyn,40.68446,-73.87801,Private room,38,4,10,2.44,2,307,cheap
33568073,Jordan,Brooklyn,40.66736,-73.98508,Entire home/apt,150,5,0,0.0,1,8,medium
27923277,Xu,Manhattan,40.7127,-73.98854,Private room,75,4,9,1.96,1,34,cheap
26362511,Katya,Brooklyn,40.69266,-73.92058,Private room,60,1,0,0.0,1,16,cheap
3703456,Brooke,Brooklyn,40.69619,-73.94242,Private room,55,1,6,1.29,2,22,cheap
73066515,Nick,Brooklyn,40.69493,-73.94483,Entire home/apt,100,3,4,1.04,3,6,cheap
24697585,Martin,Manhattan,40.73951,-73.98216,Entire home/apt,140,30,0,0.0,1,36,medium
242622786,Ethan,Manhattan,40.76262,-73.98865,Entire home/apt,177,1,7,1.74,1,8,expensive
242622555,J,Queens,40.73218,-73.89633,Private room,50,1,0,0.0,1,0,cheap
242758145,Adrian,Brooklyn,40.65447,-73.9616,Private room,60,2,6,1.26,1,144,cheap
22720650,Duane,Manhattan,40.73674,-74.00556,Entire home/apt,130,30,0,0.0,2,309,medium
194981782,Ana,Manhattan,40.82666,-73.95175,Private room,140,3,1,0.38,1,120,medium
13543967,Paulina,Brooklyn,40.72912,-73.95203,Private room,100,3,4,1.36,1,53,cheap
6635392,Patrick,Brooklyn,40.68597,-73.93873,Entire home/apt,125,5,4,1.2,1,0,medium
17174170,Angela,Manhattan,40.85197,-73.92853,Entire home/apt,74,1,4,0.95,1,0,cheap
135280693,John,Queens,40.70833,-73.91039,Private room,65,3,3,1.29,2,342,cheap
178631153,Di Di,Manhattan,40.71996,-73.99548,Entire home/apt,125,2,5,1.1,1,0,medium
109189054,Camille,Bronx,40.88805,-73.86451,Private room,65,1,0,0.0,1,0,cheap
241870258,Reesey,Brooklyn,40.71536,-73.93662,Private room,80,1,10,2.11,2,0,cheap
107434423,Blueground,Manhattan,40.7813,-73.97927,Entire home/apt,189,30,0,0.0,232,189,expensive
107434423,Blueground,Manhattan,40.7493,-73.97376,Entire home/apt,321,30,0,0.0,232,83,expensive
107434423,Blueground,Manhattan,40.74112,-73.99483,Entire home/apt,285,30,0,0.0,232,283,expensive
78258843,Jim,Brooklyn,40.62955,-74.02429,Private room,40,6,3,0.82,1,62,cheap
137358866,Kazuya,Queens,40.74658,-73.92007,Private room,42,30,1,0.38,103,0,cheap
56470374,Jacqueline,Brooklyn,40.7293,-73.95075,Private room,145,21,1,1.0,1,343,medium
2487323,Maddy,Brooklyn,40.73446,-73.9523,Private room,61,14,0,0.0,1,157,cheap
22749766,Raphael,Brooklyn,40.7085,-73.94966,Private room,50,1,1,0.25,1,0,cheap
221177870,Austin,Brooklyn,40.71415,-73.93857,Entire home/apt,95,1,5,1.2,1,0,cheap
162280872,Izi,Manhattan,40.76099,-73.99554,Entire home/apt,160,30,0,0.0,13,310,medium
236659049,Yesenia,Brooklyn,40.69169,-73.90429,Private room,40,1,3,0.69,4,0,cheap
236659049,Yesenia,Brooklyn,40.68991,-73.90495,Private room,40,1,8,1.67,4,0,cheap
19303369,Hiroki,Queens,40.74503,-73.87099,Private room,28,30,0,0.0,37,1,cheap
242962235,Yuval,Queens,40.70896,-73.8956,Private room,42,30,2,0.6,23,204,cheap
242962235,Yuval,Queens,40.70892,-73.89502,Private room,42,30,0,0.0,23,220,cheap
242962235,Yuval,Queens,40.70813,-73.89664,Private room,42,30,2,1.62,23,208,cheap
242962235,Yuval,Queens,40.70727,-73.89627,Private room,42,30,0,0.0,23,332,cheap
242962235,Yuval,Queens,40.70906,-73.89511,Private room,37,30,1,0.29,23,318,cheap
5592622,Christina,Queens,40.75605,-73.91341,Entire home/apt,225,1,4,1.12,5,89,expensive
2210374,Nathalie,Brooklyn,40.70188,-73.9258,Private room,43,1,2,0.61,1,0,cheap
56025976,Stefy,Manhattan,40.75337,-73.97334,Entire home/apt,160,2,7,1.78,1,12,medium
19303369,Hiroki,Bronx,40.88474,-73.90321,Private room,27,30,0,0.0,37,0,cheap
24879404,Jackson,Brooklyn,40.64612,-73.9608,Private room,40,1,7,1.86,1,61,cheap
242571852,Julio,Bronx,40.82671,-73.90643,Entire home/apt,159,2,7,2.26,1,118,medium
86005213,Yaevette,Brooklyn,40.67066,-73.94801,Entire home/apt,150,3,2,2.0,1,70,medium
132163538,Alex,Brooklyn,40.6348,-74.03788,Entire home/apt,155,28,0,0.0,1,339,medium
237508892,Kendrick,Brooklyn,40.66978,-73.95009,Entire home/apt,188,1,10,2.4,1,199,expensive
61042,Marlon,Manhattan,40.7996,-73.94216,Private room,55,5,2,2.0,6,6,cheap
227836692,Derrik,Brooklyn,40.65134,-73.94309,Private room,133,1,0,0.0,1,89,medium
241708736,Jurany,Manhattan,40.80511,-73.95824,Private room,300,3,0,0.0,1,364,expensive
38483415,Florentino,Manhattan,40.80108,-73.94602,Private room,79,1,9,2.23,4,365,cheap
44948759,Caroline,Brooklyn,40.69757,-73.99335,Entire home/apt,100,1,1,0.25,1,0,cheap
44123891,Elizabeth,Manhattan,40.77189,-73.94694,Entire home/apt,260,7,2,0.75,1,76,expensive
51509098,Aushra,Brooklyn,40.70218,-73.93582,Entire home/apt,125,5,1,0.24,1,11,medium
225790094,Vena,Brooklyn,40.64929,-73.92685,Private room,35,1,7,1.47,3,365,cheap
225790094,Vena,Brooklyn,40.65015,-73.92803,Private room,35,1,7,1.84,3,351,cheap
107180958,Sarah  John  Bedly,Brooklyn,40.67652,-73.94016,Shared room,26,15,2,0.59,2,23,cheap
107180958,Sarah  John  Bedly,Brooklyn,40.67692,-73.94038,Shared room,26,20,2,0.75,2,49,cheap
